0.001, 0.0008704612216532798, 1992.8920820455517
0.002, 0.0014683865818945106, 1134.1658868016086
0.003, 0.0019960671415594987, 811.4820980815266
0.004, 0.002483826428685965, 638.2017413860433
0.005, 0.002944638271080433, 528.8077731750509
0.006, 0.0033856136163426015, 452.95334527737447
0.007, 0.0038111969834630317, 397.0046847766807
0.008, 0.004224407013622668, 353.8992637355997
0.009, 0.004627413131099117, 319.58829518172024
0.010, 0.005021842655298786, 291.578069999602
0.011, 0.005408961471309893, 268.2435625632741
0.012, 0.0057897721633948926, 248.4831772970764
0.013, 0.006165094447212921, 231.51647816909923
0.014, 0.006535599435229998, 216.77809041775484
0.015, 0.006901859733906784, 203.84698437745928
0.016, 0.0072643547735710004, 192.40309052734776
0.017, 0.007623503489823144, 182.19841824613403
0.018, 0.007979664661020994, 173.0378316721262
0.019, 0.008333156895826822, 164.76551452327038
0.02,  0.008684258086764367, 157.25553974592776
0.021, 0.009033218688649683, 150.40493438219394
0.022, 0.009380256551066408, 144.12871145415784
0.023, 0.009725581993175376, 138.35594908614968
0.024, 0.010069372783891056, 133.0271410984634
0.025, 0.010411787427707342, 128.09191826597012
0.026, 0.010752983442827558, 123.50726919270328
0.027, 0.011093099439174364, 119.23632179466013
0.028, 0.011432258508373167, 115.24727661563094
0.029, 0.011770581383986092, 111.51250558401546
0.030, 0.012108179191544149, 108.00791857276884
0.031, 0.012445151175871578, 104.71242372110726
0.032, 0.012781591671440141, 101.60745003353274
0.033, 0.01311759257779865, 98.67657265050904
0.034, 0.01345323717994359, 95.90523214241979
0.035, 0.013788601315109002, 93.28047276425757
0.036, 0.014123760718298272, 90.79070673946268
0.037, 0.014458786889167137, 88.42554925690057
0.038, 0.014793745244660293, 86.17567311455501
0.039, 0.015128697905511261, 84.03266482655832
0.04,  0.015463706384623594, 81.98891626903173
0.041, 0.01579882873412226, 80.03753259592415
0.042, 0.016134119027360092, 78.1722514945
0.043, 0.01646962660395724, 76.38737935100481
0.044, 0.016805404572647443, 74.67770247774287
0.045, 0.01714150394862431, 73.03845434173607
0.046, 0.017477971571349178, 71.46527160029811
0.047, 0.017814850416641752, 69.95415184671191
0.048, 0.018152180363443623, 68.501415741874
0.049, 0.018490004166598673, 67.10366447710311
0.05,  0.018828364497089772, 65.75775852642572
0.051, 0.019167301518366042, 64.46079739697896
0.052, 0.019506853281021842, 63.210096714599594
0.053, 0.019847055862413452, 62.003168240497864
0.054, 0.020187943752528404, 60.83770171653462
0.055, 0.020529551598438278, 59.71154747637717
0.056, 0.020871916864756142, 58.62269620999608
0.057, 0.021215072672159333, 57.56928142578683
0.058, 0.021559051712503184, 56.54955927785733
0.059, 0.021903885383521997, 55.561900400584825
0.060, 0.022249603930396142, 54.60478049465515
0.061, 0.022596238091692693, 53.67676774006885
0.062, 0.02294381906614099, 52.776524870747274
0.063, 0.023292377181499083, 51.90279005670637
0.064, 0.023641941721062123, 51.05438021471083
0.065, 0.02399254119258755, 50.23018218536639
0.066, 0.0243442027588691, 49.429150064536714
0.067, 0.024696953905484268, 48.65029599107124
0.068, 0.02505082248944933, 47.89268784773492
0.069, 0.025405837084127077, 47.1554442126643
0.07,  0.025762024323557994, 46.437734046878894
0.071, 0.026119410654984344, 45.738771198835856
0.072, 0.026478021938336888, 45.05781185412504
0.073, 0.026837883528280943, 44.39415165000502
0.074, 0.027199021230457927, 43.747122301383186
0.075, 0.027561460882558248, 43.11609018997294
0.076, 0.027925228716481912, 42.500451791599644
0.077, 0.028290349707295492, 41.899636252795524
0.078, 0.02865684867507184, 41.31310038961559
0.079, 0.029024750048475687, 40.74032768413883
0.08,  0.029394077665765083, 40.18082681114831
0.081, 0.029764855268195386, 39.63412815786792
0.082, 0.030137108968338454, 39.099787310966036
0.083, 0.03051086366195303, 38.57737653577716
0.084, 0.0308861440777728, 38.066489378839954
0.085, 0.031262974512778326, 37.56673808977308
0.086, 0.03164137886178986, 37.07775249145175
0.087, 0.032021380630736056, 36.59917899752274
0.088, 0.03240300035494324, 36.13067503158897
0.089, 0.0327862658032867, 35.671926907821515
0.09,  0.03317119866462502, 35.22262023495813
0.091, 0.033557823231500715, 34.78245740665499
0.092, 0.03394616391930774, 34.351154071590905
0.093, 0.0343362448023423, 33.92843764226034
0.094, 0.03472808991200469, 33.51404691524784
0.095, 0.03512172331430961, 33.107731432750874
0.096, 0.03551716856147702, 32.70925059117422
0.097, 0.035914449042317574, 32.3183734178754
0.098, 0.03631358820968018, 31.93487823727922
0.099, 0.036714609460445885, 31.55855208494992
0.1,   0.03711753654514028, 31.18919000071548
0.101, 0.03752239428730341, 30.826594685094978
0.102, 0.037929206689257186, 30.47057630220225
0.103, 0.03833799809622061, 30.12095128589519
0.104, 0.0387487925611325, 29.777545789610887
0.105, 0.03916161319850914, 29.44018982640376
0.106, 0.039576487176540505, 29.10872026408319
0.107, 0.039993435959648244, 28.782979297183104
0.108, 0.040412484453181276, 28.462815886425815
0.109, 0.04083365679190835, 28.148083945857913
0.11,  0.0412569782938513, 27.838642865240185
0.111, 0.041682472207525745, 27.534355452858907
0.112, 0.04211016437307937, 27.235090656549822
0.113, 0.04254007978870899, 26.94072147796752
0.114, 0.042972243490613043, 26.651125254039982
0.115, 0.043406680564191856, 26.36618346054994
0.116, 0.04384341614116623, 26.08578155188566
0.117, 0.044282475403289966, 25.809808794221368
0.118, 0.04472388358655648, 25.538158106363184
0.119, 0.045167665993362076, 25.27072590012916
0.120, 0.04561384812794554, 25.007411915875963
0.121, 0.046062456014798685, 24.748118986072082
